STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,213,951100,4098,+32.184940,-095.992749
48,213,951200,6234,+32.200194,-095.866480
48,213,951300,5865,+32.198782,-095.844841
48,213,951400,6906,+32.139948,-095.544065
48,215,020101,6321,+26.208514,-098.340421
48,215,020102,7150,+26.207237,-098.357517
48,215,020201,7364,+26.235125,-098.385796
48,215,020202,7190,+26.232158,-098.357174
48,215,020204,7836,+26.235601,-098.335590
48,215,020205,5317,+26.222058,-098.338393
48,215,020301,9984,+26.225170,-098.288659
48,215,020302,9667,+26.227073,-098.312303
48,215,020402,8200,+26.176019,-098.302609
48,215,020403,4971,+26.207605,-098.319519
48,215,020404,6299,+26.205447,-098.296653
48,215,020501,5232,+26.201619,-098.257377
48,215,020503,11541,+26.164163,-098.267420
48,215,020504,7740,+26.186457,-098.260079
48,215,020600,2528,+26.198226,-098.243478
48,215,020701,9179,+26.256778,-098.250101
48,215,020721,7864,+26.240326,-098.250770
48,215,020723,5633,+26.213250,-098.245318
48,215,020724,3923,+26.214694,-098.264814
48,215,020725,4283,+26.226651,-098.247147
48,215,020726,6289,+26.230118,-098.258444
48,215,020802,6620,+26.229289,-098.233494
48,215,020803,4952,+26.261747,-098.228274
48,215,020804,3902,+26.246827,-098.227081
48,215,020901,5124,+26.245294,-098.213690
48,215,020903,4852,+26.223276,-098.214161
48,215,020904,4598,+26.232831,-098.216831
48,215,021000,6520,+26.210619,-098.221986
48,215,021100,3171,+26.201945,-098.235733
48,215,021201,2999,+26.195520,-098.220145
48,215,021202,5051,+26.176397,-098.220354
48,215,021302,15668,+26.131304,-098.197534
48,215,021303,9598,+26.115915,-098.199207
48,215,021304,5612,+26.098899,-098.247139
48,215,021305,7279,+26.109019,-098.233998
48,215,021401,6026,+26.192794,-098.189098
48,215,021403,4560,+26.178186,-098.176630
48,215,021404,7674,+26.171407,-098.193973
48,215,021500,3720,+26.196978,-098.179868
48,215,021600,3595,+26.200972,-098.178976
48,215,021701,9945,+26.224641,-098.189533
48,215,021702,10416,+26.222328,-098.169600
48,215,021803,5312,+26.203440,-098.146885
48,215,021804,4345,+26.194564,-098.156260
48,215,021805,8727,+26.214294,-098.147621
48,215,021806,8585,+26.231944,-098.144685
48,215,021901,8748,+26.216169,-098.106926
48,215,021903,4828,+26.185927,-098.113904
48,215,021904,4439,+26.195099,-098.112823
48,215,022001,11227,+26.178270,-098.153977
48,215,022003,6734,+26.168304,-098.123762
48,215,022004,8890,+26.164088,-098.107121
48,215,022103,5522,+26.177247,-098.059707
48,215,022104,9739,+26.208602,-098.058936
48,215,022105,3835,+26.165402,-098.052874
48,215,022106,6010,+26.153538,-098.068521
48,215,022201,6683,+26.194010,-098.023987
48,215,022203,4376,+26.161632,-098.036880
48,215,022204,4744,+26.145059,-098.028451
48,215,022300,10226,+26.145722,-098.000623
48,215,022401,4713,+26.172103,-097.996888
48,215,022402,6084,+26.192351,-098.005274
48,215,022501,6635,+26.213010,-097.975282
48,215,022502,5715,+26.171765,-097.978759
48,215,022600,2415,+26.164969,-097.986135
48,215,022701,5225,+26.149248,-097.978162
48,215,022702,5474,+26.132415,-097.976166
48,215,022800,9129,+26.098076,-097.953726
48,215,022900,4479,+26.142650,-097.927448
48,215,023000,5262,+26.143712,-097.903957
48,215,023102,7385,+26.180513,-097.896905
48,215,023103,6680,+26.191349,-097.952590
48,215,023104,5283,+26.182515,-097.922314
48,215,023503,8478,+26.370141,-098.173145
48,215,023504,8256,+26.324908,-098.205614
48,215,023507,8381,+26.305484,-098.083797
48,215,023509,10154,+26.280987,-098.240829
48,215,023510,9255,+26.272474,-098.219188
48,215,023511,9101,+26.374233,-098.095774
48,215,023512,2958,+26.419999,-098.126615
48,215,023513,7271,+26.341688,-098.090297
48,215,023514,8135,+26.247518,-098.094725
48,215,023515,10359,+26.279449,-098.085919
48,215,023600,9016,+26.312330,-098.138878
48,215,023700,5125,+26.295641,-098.145392
48,215,023801,8809,+26.258919,-098.150959
48,215,023802,8295,+26.283919,-098.144935
48,215,023902,10860,+26.274936,-098.185193
48,215,023903,4594,+26.294936,-098.172548
48,215,023904,8169,+26.297769,-098.192525
48,215,024000,15955,+26.319542,-098.177776
48,215,024105,9176,+26.294312,-098.290305
48,215,024106,10305,+26.263616,-098.287554
48,215,024107,4203,+26.271397,-098.362907
48,215,024108,5699,+26.278830,-098.384779
48,215,024109,5889,+26.274315,-098.325710
48,215,024110,9893,+26.261951,-098.346669
48,215,024111,5373,+26.332563,-098.296013
48,215,024112,12663,+26.350848,-098.345456
48,215,024113,6171,+26.303133,-098.335917
48,215,024114,8814,+26.311584,-098.371756
48,215,024201,14553,+26.297162,-098.497593
48,215,024203,6390,+26.251753,-098.421154
48,215,024204,4518,+26.213217,-098.395494
48,215,024205,7845,+26.237673,-098.446558
48,215,024301,1595,+26.543251,-098.166743
48,215,024302,1641,+26.422514,-098.001426
48,215,024402,8668,+26.258934,-098.001334
48,215,024403,5500,+26.299659,-097.994780
48,215,024404,4044,+26.319110,-098.009492
48,215,024500,8018,+26.274963,-097.963651
48,215,024600,6798,+26.307108,-097.937961
48,215,980000,0,+26.177747,-098.239481
48,217,960100,4080,+32.167444,-097.171727
48,217,960200,4452,+32.084307,-097.365769
48,217,960400,1994,+31.974696,-097.369494
48,217,960500,5885,+31.925462,-097.304588
48,217,960600,1338,+31.949255,-097.320870
48,217,960700,2023,+31.956958,-097.166538
48,217,960800,3473,+32.014395,-097.112607
48,217,960900,2298,+32.004720,-097.134246
48,217,961000,1930,+32.005971,-097.118591
48,217,961100,3701,+32.016327,-097.034284
48,217,961400,3915,+31.843161,-096.854372
48,219,950100,1504,+33.803581,-102.163703
48,219,950200,4158,+33.615037,-102.287598
48,219,950300,4321,+33.590416,-102.351987
48,219,950400,4943,+33.587976,-102.383538
48,219,950500,4816,+33.573429,-102.368441
48,219,950600,1476,+33.460092,-102.153324
48,219,950700,1717,+33.457335,-102.477048
48,221,160100,4361,+32.448499,-097.793458
48,221,160204,2970,+32.420796,-097.681695
48,221,160205,6658,+32.393687,-097.755096
48,221,160206,3855,+32.432855,-097.761110
48,221,160207,6363,+32.426365,-097.704702
48,221,160208,5411,+32.497956,-097.823477
48,221,160209,7206,+32.484578,-097.736787
48,221,160210,5096,+32.363076,-097.667093
48,221,160301,5440,+32.390048,-097.836889
48,221,160302,3822,+32.468979,-097.926831
48,223,950100,2825,+33.277002,-095.525000
48,223,950200,4263,+33.110782,-095.791585
48,223,950300,5652,+33.145272,-095.590432
48,223,950401,4014,+33.124145,-095.606484
48,223,950402,3759,+33.135319,-095.616209
48,223,950500,3019,+33.143280,-095.579482
48,223,950600,3856,+33.123689,-095.588539
48,223,950700,4915,+33.063829,-095.401197
48,223,950800,2858,+33.020296,-095.595174
48,225,950100,4872,+31.494329,-095.447070
48,225,950200,1422,+31.262700,-095.610773
48,225,950300,3274,+31.324028,-095.454834
48,225,950400,3138,+31.308659,-095.455812
48,225,950500,4419,+31.337543,-095.445390
48,225,950600,1531,+31.358933,-095.168206
48,225,950700,5076,+31.047640,-095.558990
48,227,950100,2247,+32.323308,-101.466750
48,227,950200,2022,+32.291949,-101.323279
48,227,950300,2242,+32.262431,-101.489682
48,227,950400,3343,+32.237748,-101.483125
48,227,950500,3219,+32.245912,-101.468727
48,227,950600,4141,+32.247862,-101.444736
48,227,950700,3335,+32.247763,-101.455964
48,227,950801,4183,+32.216740,-101.487367
48,227,950802,6703,+32.223315,-101.508339
48,227,950900,3577,+32.203376,-101.432573
48,229,950300,3476,+31.420986,-105.641319
48,231,960100,2371,+33.276320,-095.942475
48,231,960200,2352,+33.357097,-096.068803
48,231,960300,4053,+33.263389,-096.215651
48,231,960400,4835,+33.181084,-096.096308
48,231,960500,3955,+33.241335,-095.893939
48,231,960600,3877,+33.241131,-095.904552
48,231,960700,5666,+33.074342,-095.940219
48,231,960800,3649,+33.146868,-096.123221
48,231,960900,5166,+33.130295,-096.120449
48,231,961000,4200,+33.130469,-096.094973
48,231,961100,6643,+33.055373,-096.066750
48,231,961200,4680,+33.107171,-096.095689
48,231,961300,6325,+33.087087,-096.127877
48,231,961400,7388,+33.062205,-096.245639
48,231,961501,3107,+32.877108,-096.243603
48,231,961502,4640,+32.946391,-096.235894
48,231,961503,4169,+32.935902,-096.122608
48,231,961600,6400,+32.890430,-096.069979
48,231,961700,2653,+32.850044,-096.055246
48,233,950200,2809,+35.833791,-101.447108
48,233,950500,4913,+35.645805,-101.575184
48,233,950600,3999,+35.682212,-101.395293
48,233,950700,1821,+35.671909,-101.386807
48,233,950800,858,+35.668493,-101.395721
48,233,950900,4133,+35.652451,-101.389576
48,233,951000,3617,+35.647133,-101.449284
48,235,950100,1599,+31.266676,-100.844201
48,237,950100,2883,+33.264069,-098.167272
48,237,950300,3334,+33.219310,-098.169790
48,237,950500,2827,+33.107080,-098.169112
48,239,950100,5342,+28.940869,-096.490756
48,239,950200,3904,+29.015490,-096.677761
48,239,950300,4829,+28.940184,-096.643316
48,241,950100,6030,+31.021880,-094.052692
48,241,950200,3475,+30.930395,-094.002891
48,241,950300,3375,+30.909750,-093.996233
48,241,950400,5111,+30.889129,-094.012536
48,241,950500,4697,+30.697130,-093.943843
48,241,950600,2389,+30.657282,-093.898627
48,241,950700,8133,+30.412319,-093.999932
48,241,950800,2500,+30.436502,-093.966959
48,243,950100,2342,+30.603582,-103.990284
48,245,000101,5221,+30.147364,-094.188684
48,245,000102,2014,+30.157371,-094.173232
48,245,000103,3311,+30.135186,-094.138031
48,245,000200,4747,+30.133990,-094.153587
48,245,000302,6936,+30.099896,-094.170333
48,245,000304,6357,+30.071616,-094.188936
48,245,000306,3846,+30.085815,-094.162357
48,245,000307,3362,+30.125259,-094.192306
48,245,000308,6368,+30.115194,-094.157860
48,245,000309,2501,+30.086763,-094.196487
48,245,000310,5098,+30.083054,-094.178922
48,245,000400,4348,+30.099838,-094.142175
48,245,000500,2339,+30.108825,-094.131751
48,245,000600,5926,+30.117488,-094.124744
48,245,000700,2975,+30.116065,-094.108705
48,245,000900,2206,+30.103297,-094.113778
48,245,001100,2724,+30.090353,-094.122298
48,245,001200,2396,+30.080717,-094.121016
48,245,001301,5465,+30.075167,-094.146973
48,245,001302,3060,+30.058990,-094.192731
48,245,001303,3195,+30.033702,-094.175587
48,245,001700,1923,+30.066386,-094.086906
48,245,001900,2978,+30.064119,-094.097604
48,245,002000,2452,+30.063575,-094.104937
48,245,002100,3499,+30.061181,-094.119561
48,245,002200,2574,+30.047142,-094.123068
48,245,002300,3475,+30.046582,-094.106946
48,245,002400,2725,+30.053122,-094.093864
48,245,002500,3758,+30.042159,-094.090841
48,245,002600,6671,+30.041378,-094.078585
48,245,005100,1043,+29.862940,-093.946775
48,245,005400,1498,+29.889166,-093.924096
48,245,005500,2899,+29.897686,-093.915754
48,245,005600,3623,+29.905848,-093.906668
48,245,005900,1895,+29.870617,-093.952714
48,245,006100,1399,+29.878764,-093.942425
48,245,006300,1456,+29.894100,-093.931806
48,245,006400,1890,+29.902394,-093.923854
48,245,006500,3562,+29.914246,-093.915510
48,245,006600,3897,+29.927700,-093.901964
48,245,006700,2942,+29.908300,-093.935664
48,245,006800,1883,+29.915032,-093.945875
48,245,006900,2902,+29.901918,-094.006085
48,245,007001,5467,+29.949539,-093.978083
48,245,007002,3723,+29.945622,-093.957111
48,245,007100,3525,+29.901908,-094.025284
48,245,010100,3186,+29.914111,-093.899084
48,245,010200,1743,+29.921291,-093.924471
48,245,010300,2959,+29.920867,-093.936444
48,245,010400,2993,+29.945336,-093.932645
48,245,010500,3889,+29.933328,-093.914862
48,245,010600,5778,+29.946817,-093.904622
48,245,010700,3393,+29.955196,-093.919536
48,245,010800,5007,+29.989309,-093.959115
48,245,010901,3538,+29.974013,-093.971808
48,245,010902,4592,+29.965245,-093.959101
48,245,011001,5539,+29.959541,-093.992196
48,245,011002,3685,+29.975170,-093.981454
48,245,011101,4591,+29.967552,-094.005775
48,245,011102,2528,+29.980482,-093.992356
48,245,011201,7662,+29.983422,-094.026199
48,245,011202,3259,+29.997393,-094.045518
48,245,011203,174,+29.986469,-094.051169
48,245,011302,4777,+29.971095,-094.079886
48,245,011303,2659,+29.888903,-094.201101
48,245,011304,6390,+29.964073,-094.128880
48,245,011400,7871,+30.078196,-094.275722
48,245,011500,2330,+29.934915,-094.347823
48,245,011600,2064,+29.809688,-094.235048
48,245,011700,1664,+30.083656,-094.106496
48,245,011800,1863,+29.885506,-093.935738
48,245,980000,85,+29.951778,-094.009114
48,245,990000,0,+29.613565,-094.081964
48,247,950200,2263,+27.320369,-098.678190
48,247,950400,3037,+27.292865,-098.687665
48,249,950100,8093,+27.964777,-097.962624
48,249,950200,7932,+27.721365,-098.116733
48,249,950300,7103,+27.754290,-098.059499
48,249,950400,3770,+27.761499,-098.071398
48,249,950500,6213,+27.748281,-098.088061
48,249,950600,4080,+27.737681,-098.071069
48,249,950700,3647,+27.353459,-098.132513
48,251,130100,4035,+32.430346,-097.535671
48,251,130204,9890,+32.541352,-097.349383
48,251,130205,3745,+32.548549,-097.334979
48,251,130207,6347,+32.518495,-097.305544
48,251,130208,5539,+32.527363,-097.330588
48,251,130210,5016,+32.442955,-097.349644
48,251,130211,5699,+32.480844,-097.351878
48,251,130212,4714,+32.515650,-097.465295
48,251,130213,4341,+32.463703,-097.447126
48,251,130214,4693,+32.473494,-097.392761
48,251,130215,3911,+32.534016,-097.382687
48,251,130302,5253,+32.364289,-097.420121
48,251,130303,4091,+32.383324,-097.323905
48,251,130304,5338,+32.398057,-097.345474
48,251,130405,5929,+32.535765,-097.240478
48,251,130406,5930,+32.499353,-097.256377
48,251,130407,7992,+32.500402,-097.154229
48,251,130408,7296,+32.438997,-097.110606
48,251,130409,6414,+32.396035,-097.246656
48,251,130410,6927,+32.436351,-097.206742
48,251,130500,6897,+32.280050,-097.234657
48,251,130601,6874,+32.280943,-097.383618
48,251,130602,2077,+32.296021,-097.467525
48,251,130700,4404,+32.358741,-097.403193
48,251,130800,4523,+32.363642,-097.389107
48,251,130900,3220,+32.358987,-097.375566
48,251,131000,4617,+32.330465,-097.401434
48,251,131100,5222,+32.346246,-097.401181
48,253,020101,2031,+32.563506,-099.693619
48,253,020102,4394,+32.554363,-099.632642
48,253,020200,2649,+32.755166,-099.897733
48,253,020300,2410,+32.880870,-100.128126
48,253,020400,3497,+32.936933,-099.790096
48,253,020500,5221,+32.648967,-099.822917
48,255,970100,2214,+28.999809,-097.948340
48,255,970200,3899,+28.882911,-097.905907
48,255,970300,7281,+28.791999,-097.845232
48,255,970400,1430,+28.887861,-097.716504
48,257,050201,6395,+32.776107,-096.473679
48,257,050203,7864,+32.693666,-096.422237
48,257,050204,5075,+32.750861,-096.406948
48,257,050205,5424,+32.770151,-096.447399
48,257,050206,10759,+32.729049,-096.457336
48,257,050300,3890,+32.746911,-096.297862
48,257,050400,7306,+32.750557,-096.274951
48,257,050500,4882,+32.724053,-096.289483
48,257,050600,6879,+32.764920,-096.200472
48,257,050701,4637,+32.652449,-096.336243
48,257,050703,2839,+32.581388,-096.204067
48,257,050704,5063,+32.641035,-096.192095
48,257,050800,9307,+32.578600,-096.447320
48,257,051000,1545,+32.592553,-096.299071
48,257,051100,4938,+32.579248,-096.303937
48,257,051201,3319,+32.493034,-096.209558
48,257,051202,5013,+32.486351,-096.342319
48,257,051300,8215,+32.392263,-096.197497
48,259,970100,6392,+29.976223,-098.805032
48,259,970301,4797,+29.842802,-098.748703
48,259,970302,4228,+29.796680,-098.786651
48,259,970401,6101,+29.767273,-098.671918
48,259,970402,6332,+29.847982,-098.639887
48,259,970500,5560,+29.792438,-098.724179
48,261,950100,416,+27.065647,-097.773573
48,261,990000,0,+26.938989,-097.323454
48,263,950100,808,+33.247856,-100.629728
48,265,960100,5237,+30.063427,-099.105508
48,265,960200,3384,+30.071992,-099.167950
48,265,960301,3756,+30.021502,-099.277151
48,265,960302,7942,+30.104278,-099.272321
48,265,960401,1821,+30.007896,-099.159947
48,265,960402,5512,+30.035232,-099.166401
48,265,960500,5352,+30.061349,-099.143939
48,265,960600,7512,+30.035038,-099.126484
48,265,960700,4849,+29.991427,-099.130548
48,265,960800,4260,+29.938563,-099.010123
48,267,950100,2387,+30.491290,-099.691970
48,267,950200,2220,+30.488810,-099.776072
48,269,950100,286,+33.653281,-100.314415
48,271,950100,3598,+29.304886,-100.418801
48,273,020100,5602,+27.394174,-097.829684
48,273,020200,5968,+27.522483,-097.853482
48,273,020300,7271,+27.526252,-097.879176
48,273,020400,6547,+27.500254,-097.867809
48,273,020500,6673,+27.503821,-097.852017
48,273,990000,0,+27.426310,-097.262139
48,275,950100,1850,+33.471282,-099.793665
48,275,950200,1869,+33.457277,-099.618647
48,277,000101,4414,+33.800700,-095.520870
48,277,000102,4820,+33.755711,-095.695975
48,277,000200,3552,+33.556156,-095.648727
48,277,000300,6247,+33.638764,-095.379140
48,277,000401,3368,+33.667292,-095.525422
48,277,000402,5870,+33.678587,-095.484670
48,277,000500,4115,+33.673457,-095.544054
48,277,000600,2334,+33.669794,-095.565862
48,277,000700,3020,+33.660042,-095.591022
48,277,000800,3717,+33.652672,-095.558170
48,277,000900,4552,+33.651127,-095.501694
48,277,001000,3784,+33.654873,-095.535843
48,279,950100,2794,+34.183576,-102.143364
48,279,950200,1660,+34.240316,-102.403697
48,279,950300,2222,+34.035327,-102.481456
48,279,950500,3704,+33.928818,-102.327224
48,279,950600,3597,+33.908637,-102.327393
48,281,950100,2730,+31.226787,-098.287585
48,281,950301,6329,+31.085013,-097.959482
48,281,950302,3200,+31.081451,-098.128675
48,281,950400,3674,+31.067684,-098.175015
48,281,950500,3744,+31.058800,-098.188335
48,283,950300,6886,+28.336046,-099.249834
48,285,000100,3431,+29.437756,-096.870950
48,285,000200,3544,+29.450155,-096.966021
48,285,000300,2568,+29.570953,-097.097561
48,285,000400,3586,+29.428260,-097.164082
48,285,000500,3330,+29.289697,-097.073634
48,285,000600,2804,+29.292297,-097.143569
48,287,000100,4789,+30.412859,-097.074051
48,287,000200,2743,+30.324475,-096.897621
48,287,000300,3028,+30.168884,-096.931338
48,287,000400,6052,+30.182889,-096.932559
48,289,950100,6692,+31.443498,-096.029449
48,289,950200,5414,+31.157929,-096.180172
48,289,950300,4695,+31.256717,-095.917755
48,291,700100,4147,+30.336971,-095.108649
48,291,700200,3042,+30.351184,-095.074908
48,291,700300,9514,+30.282315,-095.085643
48,291,700400,6334,+30.286306,-094.956680
48,291,700500,2423,+30.374071,-094.915116
48,291,700600,2862,+30.402210,-094.771030
48,291,700700,2507,+30.189512,-094.752218
48,291,700800,8892,+30.095008,-094.888501
48,291,700900,6059,+30.102878,-094.937339
48,291,701000,6216,+30.002462,-094.955583
48,291,701100,6954,+29.952516,-094.840852
48,291,701200,6089,+30.050170,-094.783392
48,291,701300,3492,+30.133664,-094.661702
48,291,701400,7112,+30.046554,-094.731764
48,293,970100,2180,+31.710101,-096.721334
48,293,970200,4027,+31.666767,-096.503339
48,293,970300,2341,+31.688723,-096.488857
48,293,970400,2182,+31.672524,-096.481214
