state,county,tract,travel.time.to.work_less than 10 minutes,travel.time.to.work_10 to 14 minutes,travel.time.to.work_15 to 19 minutes,travel.time.to.work_20 to 24 minutes,travel.time.to.work_25 to 29 minutes,travel.time.to.work_30 to 34 minutes,travel.time.to.work_35 to 44 minutes,travel.time.to.work_45 to 59 minutes,travel.time.to.work_60 minutes or more
48,201,522402,265,450,3480,7625,1375,16740,1600,2475,4290
48,201,522500,860,2875,4470,10290,4425,12420,1770,3690,5080
48,201,530100,1640,3715,6345,10540,2705,21900,8235,8140,24785
48,201,530200,510,2910,3915,10140,3350,12570,4790,2785,3460
48,201,530300,,,,,,,,,
48,201,530400,,,,,,,,,
48,201,530500,510,1440,1035,7020,2725,16920,9820,7965,16590
48,201,530600,615,1600,2595,3040,4580,13170,1015,4505,5370
48,201,530700,655,2270,4065,6980,1550,14640,3305,7065,14490
48,201,530800,430,815,2125,8160,2625,11250,4650,8505,6660
48,201,530900,530,3075,4695,6680,3590,5940,7570,9055,6120
48,201,531000,355,1980,5920,10220,4350,15360,4275,2420,2460
48,201,531100,,,,,,,,,
48,201,531200,,,,,,,,,
48,201,531300,1505,3390,7450,5700,2775,10950,11565,17225,4140
48,201,531400,485,1685,3355,2580,1875,6180,3220,1125,3935
48,201,531500,550,1560,3715,3720,3700,13260,5595,2875,5030
48,201,531600,435,780,3315,4160,4400,11670,3225,3825,7915
48,201,531700,705,1260,4035,4780,5700,8720,4095,4880,2700
48,201,531800,530,510,945,2560,1550,9810,875,810,3150
48,201,531900,,,,,,,,,
48,201,532001,915,2620,6080,5440,2400,16500,5915,11255,18270
48,201,532002,,,,,,,,,
48,201,532100,1600,3455,7695,9300,3375,16350,10890,8880,18540
48,201,532200,,,,,,,,,
48,201,532300,1975,3630,7650,5100,2975,22770,4050,12640,25965
48,201,532400,1175,2935,4710,11920,3000,14130,17590,11985,15525
48,201,532501,1525,1755,9130,15680,5975,27990,26045,15975,18650
48,201,532502,1315,1850,2675,13640,4675,19950,6760,4830,7940
48,201,532600,445,930,6210,10400,5075,20190,9185,11950,10540
48,201,532700,310,1810,4785,9055,3400,14130,12255,9925,14530
48,201,532800,,,,,,,,,
48,201,532900,870,1900,3995,7800,2625,14250,4330,13415,21765
48,201,533000,,,,,,,,,
48,201,533100,,,,,,,,,
48,201,533200,475,1640,2100,2965,3250,5160,5185,2870,10550
48,201,533300,,,,,,,,,
48,201,533400,600,3190,8235,14040,10550,34200,13845,21065,13580
48,201,533500,765,2340,5655,4760,2650,9270,3170,12345,7680
48,201,533600,545,835,5365,4420,3475,21360,8550,9175,23895
48,201,533701,530,2060,5235,3720,1100,23340,9325,6210,8660
48,201,533702,,,,,,,,,
48,201,533801,380,2350,6045,7725,8575,23640,15785,19845,40220
48,201,533802,1315,3160,4890,7520,7750,16710,8855,3240,19030
48,201,533901,1760,4355,4260,13480,5225,26250,18485,16445,32970
48,201,533902,930,1300,2805,6460,2575,7230,3990,10860,9720
48,201,534001,560,1450,3315,4920,2350,9450,4310,4635,10590
48,201,534002,1060,1390,4755,7800,1425,17880,4600,9255,27395
48,201,534003,455,1710,1455,7010,1175,10800,1260,5200,3750
48,201,534100,165,2645,9755,18620,4775,15570,10645,13810,13530
48,201,534201,,,,,,,,,
48,201,534202,1840,4170,12535,18340,10950,25860,14775,26960,30620
48,201,534203,895,1330,775,2120,680,3990,3690,6705,7400
48,201,540100,2065,5485,11445,19880,15175,31670,23635,27645,8910
48,201,540200,1400,1410,2670,6320,625,8610,5440,4450,7560
48,201,540501,495,4880,6960,11840,5875,17880,7635,15960,17940
48,201,540502,780,1150,4590,5635,2900,14160,15610,15480,24615
48,201,540601,,,,,,,,,
48,201,540602,1185,1375,4555,9380,1525,33990,15845,13865,7290
48,201,540700,635,1795,10390,9460,2675,26660,12840,30970,24060
48,201,540800,1220,3310,5985,9740,4200,20220,10920,18210,16620
48,201,540901,720,1230,2485,3930,1450,5580,3340,10340,16320
48,201,540902,1595,3300,8695,9480,7950,31740,9305,19880,22905
48,201,541001,2470,7225,6555,14350,10145,31980,14025,41635,43520
48,201,541002,400,3610,8910,5620,7275,12990,21960,26190,43045
48,201,541003,2345,5500,11230,16575,5600,34170,24290,56695,129105
48,201,541100,1265,2240,4575,5740,7010,20730,12325,28030,31290
48,201,541201,,,,,,,,,
48,201,541202,2585,2510,6630,11900,3000,18330,26245,23965,53660
48,201,541203,595,1575,1500,5900,1400,7680,2900,5915,7510
48,201,541300,1255,4545,5785,19020,9225,47100,13980,17590,37520
48,201,541400,2330,2360,12225,19080,10500,44070,26835,51720,90145
48,201,541500,275,730,1690,5240,3475,16740,7035,20755,31735
48,201,541601,300,2740,2025,6980,1450,23790,6615,13415,19010
48,201,541602,,,,,,,,,
48,201,541700,1125,5705,6990,21400,7000,42450,10190,43125,37490
48,201,541800,2310,3465,7305,4000,4725,12660,9465,12600,19200
48,201,541900,915,3445,8505,8220,4775,21600,11745,22555,31130
48,201,542000,4435,5265,15425,15820,8440,37775,19960,44410,79950
48,201,542101,1560,3760,11220,24480,10675,49320,44530,52825,61565
48,201,542102,1965,1420,4260,12440,23350,40500,26790,46695,64535
48,201,542200,870,2350,15375,17940,7650,67860,37625,50270,80335
48,201,542301,2395,5460,12220,6480,3575,40650,25700,53810,56100
48,201,542302,620,3060,7955,4760,3725,12960,14285,23055,42370
48,201,542400,2555,5630,8480,9440,5250,25440,12800,33600,38090
48,201,542500,595,1625,3190,2700,1205,4950,10095,5065,12000
48,201,542600,435,2920,4320,4240,2575,6330,10315,20610,26970
48,201,542700,1005,2960,2865,3160,2750,5340,11835,9610,24160
48,201,542800,845,3835,4290,17820,6675,14940,6190,16825,33015
48,201,542900,3515,5750,16175,13970,4700,30000,17310,38225,86175
48,201,543001,910,1480,5715,8720,2200,15480,14370,34935,68205
48,201,543002,765,4810,4470,15690,7000,30950,25545,49680,54250
48,201,543003,2060,3585,13245,24380,6375,48360,41125,51480,59455
48,201,543100,300,1470,465,1740,1175,4890,1920,10855,8700
48,201,543200,990,4460,7920,9360,4075,19740,6955,4725,6540
48,201,550100,390,2950,1845,6400,1100,14430,5760,3330,21345
48,201,550200,330,3315,2565,5200,4025,8280,4905,4020,4110
48,201,550301,1000,7255,6165,9280,4400,30900,8040,9045,12410
48,201,550302,685,4970,14235,20140,3950,19500,7840,22575,29455
48,201,550401,1865,3480,9185,15675,5175,40080,12315,36880,18395
48,201,550402,925,6695,12885,16300,4750,32310,16750,29905,24780
48,201,550500,470,2080,6660,8780,3075,17640,4055,13450,10320
48,201,550601,520,2730,3255,15320,3875,26610,9585,17170,12180
48,201,550602,440,755,2520,3440,1350,9660,1260,4075,3780
48,201,550603,505,2030,6150,8120,5260,26430,7855,10620,12930
48,201,550700,610,1500,3060,4240,925,14790,3765,9330,7405
48,201,550800,390,730,1840,5340,980,15000,5480,7040,9830
48,201,550900,575,3800,6225,16220,5525,22440,11475,25760,30810
48,201,551000,535,1775,3180,3000,1775,8460,4020,6570,4670
48,201,551100,1805,3870,6875,9820,4525,39910,11315,27405,33420
48,201,551200,1490,2595,4080,8320,3775,20760,5055,16870,19110
48,201,551300,770,1630,3045,4900,2025,10110,9865,10175,11770
48,201,551400,610,3400,5790,6920,6750,21720,6220,19015,19490
48,201,551500,1600,5720,6090,15040,10800,18300,6740,21265,18570
48,201,551600,2595,3800,12285,8540,6295,17460,15200,12290,28770
48,201,551701,1640,6490,12595,9935,8750,23190,16885,28735,36480
48,201,551702,170,1980,1980,6580,5600,12330,8270,17785,8370
48,201,551703,1635,3300,7665,11795,5150,24000,10750,25125,17105
48,201,551800,790,3440,2685,7440,1510,19590,8545,11485,11085
48,201,551900,705,7035,12555,10020,3100,16620,3765,6690,11160
48,201,552001,2520,2700,13975,8580,6700,31200,13080,18770,27570
48,201,552002,365,1250,1455,3660,875,1380,5840,6570,8430
48,201,552101,1215,1435,4405,4280,2675,13680,5430,11900,15750
48,201,552102,1105,1520,8630,7980,2400,18000,22625,15525,18110
48,201,552103,,,,,,,,,
48,201,552200,1255,4370,7915,8600,3925,16860,5065,13675,27420
48,201,552301,430,2160,2925,5120,1500,12480,7115,11815,7680
48,201,552302,,,,,,,,,
48,201,552400,1200,2290,8325,12560,2900,17580,6030,12460,18250
48,201,552500,1965,4930,8950,11400,8450,35250,18905,27135,31435
48,201,552601,2310,2810,4930,3540,2200,10650,7130,14465,28150
48,201,552602,2245,5790,3085,8740,1450,17070,6745,13365,40145
48,201,552700,2940,8195,8910,16080,3225,18660,6835,14690,35685
48,201,552800,2125,4880,7785,10920,4275,20610,15445,34160,28435
48,201,552900,680,3000,5490,12600,4475,21030,9965,15290,37055
48,201,553001,675,1835,2810,6640,8075,18870,10340,15100,14480
48,201,553002,645,2005,3005,5340,2075,16530,7730,17320,11880
48,201,553100,1375,2210,3870,8500,4125,15090,8340,29140,20520
48,201,553200,980,3420,3270,10240,3825,16410,10090,8345,21410
48,201,553300,1035,3320,4725,7670,2250,12180,4175,17650,31690
48,201,553401,285,3475,3135,3920,700,5780,7285,19400,11305
48,201,553402,995,3515,7635,8440,7250,14790,9135,20950,27660
48,201,553403,750,1940,2770,10260,5960,16350,10635,18165,29680
48,201,553500,320,2685,3685,5880,5600,14100,14225,28255,29440
48,201,553600,1255,7160,5505,6970,3075,13830,5350,21285,18810
48,201,553700,1155,2430,4205,2580,1500,7050,8335,13400,19175
48,201,553801,705,810,1470,2545,1730,3000,1805,12900,16760
48,201,553802,1655,3850,4965,10260,6850,13530,9575,28550,24120
48,201,553900,1185,3215,8325,7595,9100,16410,17815,27900,25380
48,201,554001,315,2400,4090,1800,3975,7800,3915,10510,16630
48,201,554002,960,2055,2325,3015,1805,7590,6150,14895,15225
48,201,554101,,,,,,,,,
48,201,554102,1135,5320,8305,14080,4825,17070,20105,47985,73875
48,201,554200,1465,3845,4770,8780,8940,23910,16250,22310,44645
48,201,554301,1700,3065,8160,8025,5875,14670,9520,20745,19560
48,201,554302,495,2860,4335,8640,2900,11370,9350,9545,20690
48,201,554401,1440,8640,11410,12060,7925,25350,32935,58865,81210
48,201,554402,3295,8905,4605,14820,6400,40920,16755,51745,59885
48,201,554403,1000,4335,12525,4260,5850,15540,16920,35725,48495
48,201,554501,1075,700,3405,7580,5375,12330,8690,22700,23395
48,201,554502,1575,3615,5385,5065,3000,11220,8520,23970,27175
48,201,554600,1100,2495,3945,6575,4225,8880,14905,19330,11080
48,201,554700,1630,5870,10590,13240,5525,11550,6660,20570,26165
48,201,554801,1950,7640,13935,15740,10400,26370,27655,59370,48530
48,201,554802,1065,4230,6735,16140,5650,32850,23520,49995,61375
48,201,554901,2060,3420,7530,7340,9275,22620,8630,27095,61630
48,201,554902,1605,1095,5735,6860,4875,25110,13830,20605,50320
48,201,554903,1750,3150,8565,14215,9465,30510,19680,35065,42200
48,201,555000,770,2210,2925,15920,7050,15810,3600,19550,51235
48,201,555100,1405,3005,6365,11730,5000,26670,8765,18590,35915
48,201,555200,1090,2450,5935,14785,4725,13350,12960,18460,24305
48,201,555301,,,,,,,,,
48,201,555302,530,4240,9945,14840,5400,26160,21325,32945,76990
48,201,555303,630,1740,3595,9335,4600,11935,6765,10845,28835
48,201,555401,725,1100,2385,2100,1200,3420,4995,8115,6275
48,201,555402,3675,1860,3435,7720,3200,7020,7460,16275,34605
48,201,555501,335,1980,1200,3100,2900,9095,8390,12720,26905
48,201,555502,2690,9545,13690,23140,9395,40230,26405,63475,105175
48,201,555600,245,1210,1930,4140,1030,4440,8585,15870,40420
48,201,555701,920,5210,1875,5520,2375,11190,17565,27725,49915
48,201,555702,645,1990,4455,9170,6275,18235,27770,46105,62430
48,201,556000,390,1770,4155,8240,3950,16230,6370,15800,52075
48,201,980000,,,,,,,,,
48,201,980100,,,,,,,,,
48,203,020102,1430,760,3950,4300,8300,8670,8160,7565,12580
48,203,020103,265,2035,4020,9680,2700,7380,2680,8120,11765
48,203,020104,,,,,,,,,
48,203,020200,820,2080,5925,8500,7675,15630,7475,10945,27980
48,203,020301,3095,5230,4855,2925,1750,4620,2200,8445,6855
48,203,020302,,,,,,,,,
48,203,020401,1160,4185,3330,4680,2425,3510,2555,10155,1640
48,203,020402,3530,4645,4785,2780,1325,5640,2915,2655,1800
48,203,020501,,,,,,,,,
48,203,020502,,,,,,,,,
48,203,020603,,,,,,,,,
48,203,020604,900,2570,4185,8700,5375,3000,2860,4645,
48,203,020605,2070,4090,9055,8460,4630,6570,1720,4720,19965
48,203,020606,1640,6730,10385,6880,2000,3930,2170,1350,15640
48,205,950200,5300,2950,4550,2480,1700,3630,1000,565,3745
48,207,950300,,,,,,,,,
48,207,950400,,,,,,,,,
48,209,010100,,,,,,,,,
48,209,010200,,,,,,,,,
48,209,010302,2940,5560,2220,5920,1800,2580,3545,4145,14370
48,209,010303,5320,8800,10470,2760,3350,12090,5360,11290,13020
48,209,010304,4400,8065,5550,4420,2775,7680,7760,10125,11505
48,209,010400,6120,9520,8280,14900,1800,11820,17120,12020,8850
48,209,010500,,,,,,,,,
48,209,010600,3860,7240,14040,7620,1855,17700,5800,21895,36840
48,209,010701,3335,8160,13025,13420,2175,9570,6665,8760,40855
48,209,010702,860,885,7155,2870,3425,5820,4140,6140,14130
48,209,010803,500,1440,2880,6270,1450,5610,4840,8330,18750
48,209,010804,1695,2595,6960,9990,3150,16020,10300,22755,32520
48,209,010805,915,725,2395,4860,4500,14620,10245,27285,36800
48,209,010806,930,710,990,1760,2125,9150,4260,8680,34110
48,209,010807,180,1795,1365,1220,2085,2040,3815,8555,7125
48,209,010808,,,,,,,,,
48,209,010809,545,2980,1710,5980,3350,7830,20605,10740,21360
48,209,010901,620,1775,7885,6090,8850,21750,20785,23925,34005
48,209,010902,1545,4945,6000,12890,7275,30600,18880,49620,36450
48,209,010905,1485,4175,4220,6800,1225,9660,10755,17520,25000
48,209,010906,1535,2110,7055,13880,18500,23310,15640,39335,70060
48,209,010907,1000,3305,6465,11360,4800,30220,12480,46900,52870
48,209,010908,895,1810,5645,19410,11000,16080,13255,17460,54340
48,209,010909,1090,1930,3960,5720,1200,11280,5215,15410,40285
48,209,010910,1850,3840,5580,9360,4740,28620,17375,17385,47945
48,211,950300,,,,,,,,,
48,213,950100,1250,1725,3325,9330,5675,13350,7520,11400,23970
48,213,950200,855,690,3360,3140,2925,7750,5680,6040,18015
48,213,950300,2555,6605,7215,7540,1875,7230,7470,5040,25895
48,213,950400,1490,4430,4845,1920,2225,2490,1015,2835,20870
48,213,950500,875,695,2740,1640,675,1650,1770,3675,14770
48,213,950601,,,,,,,,,
48,213,950602,1620,3255,3505,3140,2075,3375,3270,2825,28945
48,213,950700,910,1415,2625,2000,2900,5700,8570,6180,30190
48,213,950800,170,1345,1335,3260,2150,6990,4695,5205,43540
48,213,950901,1260,2370,4320,3460,3335,5910,720,7245,28805
48,213,950902,705,970,1085,2460,650,4425,1250,4035,4020
48,213,950903,300,470,540,2045,2250,1950,2440,6565,14780
48,213,951000,,,,,,,,,
48,213,951100,380,1200,4245,4220,1250,5100,2650,7455,17255
48,213,951200,,,,,,,,,
48,213,951300,,,,,,,,,
48,213,951400,460,3110,4740,7550,5175,18335,7895,14805,22305
48,215,020101,,,,,,,,,
48,215,020102,,,,,,,,,
48,215,020201,2025,4265,9285,6240,3875,13050,3165,1215,20400
48,215,020202,1315,6220,9705,9780,1600,8940,1500,1795,15300
48,215,020204,980,3450,8340,11100,7475,15120,3640,7330,21220
48,215,020205,,,,,,,,,
48,215,020301,2755,8750,17550,19985,7625,13650,2455,3015,7100
48,215,020302,,,,,,,,,
48,215,020402,,,,,,,,,
48,215,020403,,,,,,,,,
48,215,020404,,,,,,,,,
48,215,020501,,,,,,,,,
48,215,020503,,,,,,,,,
48,215,020504,,,,,,,,,
48,215,020600,,,,,,,,,
48,215,020701,2140,6040,19170,12800,6775,10230,2740,3955,34775
48,215,020721,1955,6105,11850,13430,2025,6930,4820,2700,22185
48,215,020723,,,,,,,,,
48,215,020724,,,,,,,,,
48,215,020725,,,,,,,,,
48,215,020726,940,4730,8085,8460,1375,2490,,2970,22770
48,215,020802,,,,,,,,,
48,215,020803,2170,3775,8795,7135,2000,14040,1210,3550,17860
48,215,020804,,,,,,,,,
48,215,020901,2370,4275,5865,8625,3025,3570,,2520,16775
48,215,020903,,,,,,,,,
48,215,020904,,,,,,,,,
48,215,021000,,,,,,,,,
48,215,021100,,,,,,,,,
48,215,021201,,,,,,,,,
48,215,021202,2980,5695,5740,6170,1550,3570,2875,1485,5185
48,215,021302,,,,,,,,,
48,215,021303,,,,,,,,,
48,215,021304,1840,2300,7130,6680,1725,8760,3480,4005,12920
48,215,021305,1755,5430,6360,9960,3775,10650,2350,3560,14740
48,215,021401,,,,,,,,,
48,215,021403,,,,,,,,,
48,215,021404,,,,,,,,,
48,215,021500,,,,,,,,,
48,215,021600,,,,,,,,,
48,215,021701,,,,,,,,,
48,215,021702,2760,7790,10865,21160,5500,9750,5320,11540,35310
48,215,021803,,,,,,,,,
48,215,021804,,,,,,,,,
48,215,021805,2030,3910,15420,5940,5600,13980,5475,2025,17970
48,215,021806,,,,,,,,,
48,215,021901,,,,,,,,,
48,215,021903,,,,,,,,,
48,215,021904,,,,,,,,,
48,215,022001,,,,,,,,,
48,215,022003,,,,,,,,,
48,215,022004,,,,,,,,,
48,215,022103,,,,,,,,,
48,215,022104,,,,,,,,,
48,215,022105,,,,,,,,,
48,215,022106,,,,,,,,,
48,215,022201,,,,,,,,,
48,215,022203,,,,,,,,,
48,215,022204,,,,,,,,,
48,215,022300,,,,,,,,,
48,215,022401,,,,,,,,,
48,215,022402,1725,2680,9150,3860,3200,7830,6380,3105,11040
48,215,022501,1020,2805,4770,9475,1175,8880,3155,2650,10740
48,215,022502,3095,4800,3465,1735,1275,7290,3270,1845,22570
48,215,022600,,,,,,,,,
48,215,022701,,,,,,,,,
48,215,022702,,,,,,,,,
48,215,022800,1630,6935,7305,10600,7725,21900,3475,6835,8145
48,215,022900,,,,,,,,,
48,215,023000,,,,,,,,,
48,215,023102,1615,4860,8040,8800,4100,9480,2595,3150,6610
48,215,023103,,,,,,,,,
48,215,023104,,,,,,,,,
48,215,023503,555,2590,7320,13300,4900,13800,6120,2075,18535
48,215,023504,1005,7645,11865,10740,6175,22140,9290,2835,32760
48,215,023507,1095,3690,8925,12310,6440,16890,6470,1605,8850
48,215,023509,,,,,,,,,
48,215,023510,,,,,,,,,
48,215,023511,880,3010,6105,11040,6650,15330,8135,6195,36005
48,215,023512,,,,,,,,,
48,215,023513,1240,2910,4200,7040,3625,22950,4360,5535,19925
48,215,023514,980,570,10640,15220,2600,13950,4015,3195,13720
48,215,023515,510,3370,9060,15040,5950,31920,1665,11200,4260
48,215,023600,,,,,,,,,
48,215,023700,,,,,,,,,
48,215,023801,,,,,,,,,
48,215,023802,2105,10030,13005,7400,8925,12300,9165,10830,
48,215,023902,5100,12360,15510,16825,7535,13710,7725,2415,14355
48,215,023903,,,,,,,,,
48,215,023904,4485,6830,10750,23360,6225,14550,2650,2490,9830
48,215,024000,,,,,,,,,
48,215,024105,,,,,,,,,
48,215,024106,1720,4920,18155,21340,4515,15990,4050,8185,13620
48,215,024107,845,1590,3570,7640,1950,11370,2480,,2550
48,215,024108,,,,,,,,,
48,215,024109,,,,,,,,,
48,215,024110,,,,,,,,,
48,215,024111,725,960,4170,3440,4175,9780,4495,5380,15720
48,215,024112,500,5675,6015,10920,12750,24330,5260,9450,24680
48,215,024113,920,1740,4650,6060,3725,17970,2760,4140,6100
48,215,024114,,,,,,,,,
48,215,024201,1770,5190,10335,9340,11425,28620,12575,8595,13800
48,215,024203,,,,,,,,,
48,215,024204,,,,,,,,,
48,215,024205,,,,,,,,,
48,215,024301,,,,,,,,,
48,215,024302,,,,,,,,,
48,215,024402,,,,,,,,,
48,215,024403,,,,,,,,,
48,215,024404,695,1240,1995,4320,4025,11970,2615,5410,6730
48,215,024500,1265,3735,5530,4370,7625,20910,3605,5875,3600
48,215,024600,1785,1460,3435,6335,3840,9300,1800,7895,6770
48,215,980000,,,,,,,,,
48,217,960100,1290,2050,3315,2360,1100,7620,4340,11040,22555
48,217,960200,415,1270,2775,2200,1600,10350,2940,5930,25575
48,217,960400,350,1030,745,400,1200,3450,,4625,7895
48,217,960500,1415,2600,2820,5140,1675,6120,7000,13070,26975
48,217,960600,,,,,,,,,
48,217,960700,,,,,,,,,
48,217,960800,3080,3920,2880,1640,,2250,3105,4695,4760
48,217,960900,,,,,,,,,
48,217,961000,,,,,,,,,
48,217,961100,1175,2320,3520,3260,1250,3150,1630,6150,18860
48,217,961400,1240,780,3000,3290,2980,10010,6035,9930,13590
48,219,950100,395,705,330,1135,1360,3840,2465,2305,3175
48,219,950200,1320,2900,5850,7995,3985,9180,2225,2520,6580
48,219,950300,2745,6625,1995,2560,1625,9480,1775,2900,13410
48,219,950400,,,,,,,,,
48,219,950500,5235,2450,1830,2380,725,3600,4870,3415,8440
48,219,950600,200,355,940,2600,1730,3810,835,585,3915
48,219,950700,,,,,,,,,
48,221,160100,1935,1130,3945,2460,1165,2550,1085,5065,9885
48,221,160204,160,1075,2240,2520,1475,5190,1755,10305,19720
48,221,160205,,,,,,,,,
48,221,160206,1540,2570,1230,2725,3325,2730,4305,7835,17310
48,221,160207,,,,,,,,,
48,221,160208,,,,,,,,,
48,221,160209,2180,4285,9390,3240,1325,5910,4770,30250,45420
48,221,160210,,,,,,,,,
48,221,160301,1465,3615,10980,6020,1050,7950,4625,8640,16120
48,221,160302,635,1595,3570,6240,3300,5880,5415,6610,28060
48,223,950100,415,1020,3315,4680,2250,7020,3430,4075,12320
48,223,950200,1230,2595,4725,7990,2145,5020,2030,2975,15590
48,223,950300,1650,6490,7655,3440,2475,7890,1850,3995,6770
48,223,950401,,,,,,,,,
48,223,950402,3350,2700,2445,1180,2000,1140,1685,3015,7040
48,223,950500,,,,,,,,,
48,223,950600,,,,,,,,,
48,223,950700,1155,1340,4225,7950,800,6570,4100,4495,10585
48,223,950800,,,,,,,,,
48,225,950100,1970,1415,4455,3835,1075,7230,3060,7250,20295
48,225,950200,,,,,,,,,
48,225,950300,,,,,,,,,
48,225,950400,1875,3455,3395,780,,3270,1920,2205,4980
48,225,950500,1755,2745,3920,3310,1150,4440,850,5670,5760
48,225,950600,275,480,540,1580,1325,2850,1555,1795,7350
48,225,950700,,,,,,,,,
48,227,950100,,,,,,,,,
48,227,950200,905,1990,3180,1860,475,1320,,4085,1030
48,227,950300,,,,,,,,,
48,227,950400,,,,,,,,,
48,227,950500,,,,,,,,,
48,227,950600,,,,,,,,,
48,227,950700,,,,,,,,,
48,227,950801,,,,,,,,,
48,227,950802,,,,,,,,,
48,227,950900,,,,,,,,,
48,229,950300,,,,,,,,,
48,231,960100,,,,,,,,,
48,231,960200,955,1110,645,2720,2825,3630,2670,2460,6670
48,231,960300,505,1010,1560,5880,1675,5160,3680,7845,23135
48,231,960400,,,,,,,,,
48,231,960500,3105,2440,1125,2360,550,2340,645,2700,21855
48,231,960600,,,,,,,,,
48,231,960700,1220,1470,4275,9020,5500,8610,1480,10165,40665
48,231,960800,,,,,,,,,
48,231,960900,1195,4845,7575,2840,1525,3540,,4845,8755
48,231,961000,,,,,,,,,
48,231,961100,2155,6645,7670,7720,1150,5340,5725,3095,31980
48,231,961200,,,,,,,,,
48,231,961300,2355,4800,6965,3110,800,4020,4200,9295,18570
48,231,961400,1150,3800,4560,8545,4400,11910,10300,27155,53725
48,231,961501,,,,,,,,,
48,231,961502,1595,640,1680,6180,2350,5190,6050,22440,34185
48,231,961503,1195,610,3945,3940,875,6030,4190,5595,28215
48,231,961600,590,2075,4125,2620,2175,8405,5545,6335,41665
48,231,961700,,,,,,,,,
48,233,950200,,,,,,,,,
48,233,950500,1245,770,7090,7360,2175,5310,3800,10960,22860
48,233,950600,,,,,,,,,
48,233,950700,,,,,,,,,
